session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted
141215_1520,2,2,1,0.51882684,0.19888976,-3,-3,3,AGV,AGV,1,,,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,37.0,,,0.0,0,3,1,1,-2.875,,-3,,1,-1,2,0.089818373,2,,1,-3,3,1,2,11,14,4,14,11,14,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,AGV,202,1,1,1,1,0,0.5,0.5,AGV vs. RAND,negative,0.0,1.0,0,1,2_1,0,1,0,1,Value -3,0,0.0,,,1.0,symmetric,0,0.0,1,,,3,,1
141215_1520,4,2,2,0.44656783,0.45084271,-1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,36,,31.0,0.0,,0,-10,-10,0,0.0,,16,,1,-1,2,0.23263033,3,,1,-1,-1,1,2,12,13,4,13,12,13,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,SM,202,-1,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,0,1,2_1,0,1,0,1,Value -1,0,,0.0,1.0,,symmetric,0,0.0,0,,,1,,1
141215_1520,12,2,2,0.75723845,0.42460632,-1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,,38.0,,,0,-10,-10,1,-1.0,,23,,1,-1,2,0.18526851,1,,1,-1,3,1,2,9,13,4,13,9,13,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,SM,NSQ,202,3,1,1,1,0,0.5,1.0,SM vs. NSQ,negative,,,0,2,2_1,0,1,0,1,Value -1,1,,1.0,0.0,,symmetric,1,1.0,0,,,1,,0
141215_1520,9,2,3,0.29744446,0.61644465,1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,,29.0,,,1,-10,-10,0,0.0,,20,,1,-1,2,0.47373217,3,,1,1,-3,-1,2,4,15,4,15,4,15,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,SM,RAND,202,-3,0,0,0,0,0.5,0.0,SM vs. RAND,positive,,,0,2,2_1,0,1,1,0,Value 1,1,,1.0,,0.0,symmetric,1,1.0,1,,,1,,0
141215_1520,1,2,5,0.94433296,0.045322735,-3,-10,-30,SM,SM,1,0,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,,0.0,,37.0,0,-10,-10,0,0.0,,24,,1,-1,2,0.91887605,1,,1,-3,-1,3,2,10,13,4,13,10,13,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,SM,202,-1,0,0,0,0,0.5,0.5,SM vs. RAND,negative,,,0,1,2_1,0,1,0,1,Value -3,0,,0.0,,1.0,symmetric,0,0.0,1,,,3,,1
141215_1520,11,2,5,0.076686829,0.55823845,1,-10,-30,RAND,NSQ,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,,,0.0,38.0,1,-10,-10,1,1.0,,24,,1,-1,2,0.96887022,3,,1,3,1,3,1,2,8,4,8,1,8,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,NSQ,202,7,1,1,1,0,0.5,0.0,NSQ vs. RAND,positive,,,0,2,2_1,0,1,1,0,Value 1,1,,,1.0,0.0,symmetric,1,,1,,,1,,1
141215_1520,3,2,3,0.50272441,0.57800394,1,-10,-30,RAND,RAND,1,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,37,,,39.0,0.0,1,-10,-10,0,0.0,,25,,1,-1,2,0.39417359,1,,1,1,-1,3,2,6,14,4,14,6,14,,,27,male,,6,Nichtwähler,,5,5,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,RAND,202,3,1,1,1,0,0.5,0.0,NSQ vs. RAND,positive,,,0,1,2_1,0,1,1,0,Value 1,1,,,1.0,0.0,symmetric,1,,1,,,1,,0
141215_1520,6,3,1,0.40571499,0.19281204,-3,-3,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,23,0.0,32.0,,,0,-10,-10,0,0.0,,16,,1,-1,2,0.14478686,2,,1,-3,-3,-1,3,9,12,4,12,9,12,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,SM,AGV,203,-7,0,0,0,0,0.5,0.0,AGV vs. SM,negative,,,0,1,2_1,0,1,0,1,Value -3,1,1.0,0.0,,,symmetric,1,1.0,1,,,3,,1
141215_1520,10,3,5,0.22157635,0.47768226,-1,-1,-30,AGV,AGV,1,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,0.0,32.0,,,1,-10,-10,1,-1.0,,-7,,1,-1,2,0.93692797,3,,1,-1,-1,1,3,10,14,4,14,10,14,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,SM,203,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,,,0,2,2_1,0,1,0,1,Value -1,1,1.0,0.0,,,symmetric,1,1.0,1,,,1,,0
141215_1520,5,3,4,0.07896398,0.41682988,-1,-1,-3,AGV,AGV,2,,,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,31,15.0,,,,1,-3,1,0,0.125,,23,,1,-1,2,0.65602648,2,,1,-1,-3,1,3,6,14,4,14,6,14,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,AGV,203,-3,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,1.0,1.0,0,1,2_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1,1.0,1,,,1,,1
141215_1520,8,3,5,0.094984889,0.12354303,-3,-3,7,AGV,AGV,1,,,0.25,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,30,15.0,,0.0,,0,3,3,1,-2.75,,-2,,1,-1,2,0.95989406,3,,1,-3,3,1,3,13,15,4,15,13,15,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,NSQ,203,1,1,1,1,0,0.5,1.0,AGV vs. NSQ,negative,0.0,0.0,0,2,2_1,0,1,0,1,Value -3,1,1.0,,0.0,,symmetric,1,1.0,1,,,3,,0
141215_1520,2,3,3,0.38245451,0.86884892,3,3,5,AGV,AGV,2,,,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,29,25.0,,,0.0,1,1,3,1,3.125,,13,,1,-1,2,0.4264437,3,,1,3,1,3,3,7,9,4,9,7,9,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,AGV,203,7,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,0,1,2_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1,1.0,1,,,3,,1
141215_1520,7,3,2,0.65517181,0.85264146,3,3,3,AGV,AGV,1,,,0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,27,14.0,,,,0,3,-1,1,3.125,,22,,1,-1,2,0.18203245,1,,1,3,3,-1,2,3,4,4,4,2,4,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,RAND,203,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,0,2,2_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1,1.0,1,,,3,,0
141215_1520,12,3,4,0.12028178,0.83830374,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,,35.0,,,0,-10,-10,0,0.0,,24,,1,-1,2,0.49140531,3,,1,3,-1,1,3,11,14,4,14,11,14,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,SM,NSQ,203,3,1,1,1,0,0.5,1.0,SM vs. NSQ,positive,,,0,2,2_1,0,1,1,0,Value 3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,0
141215_1520,4,3,4,0.30152822,0.87213236,3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,32,,28.0,0.0,,1,-10,-10,0,0.0,,17,,1,-1,2,0.72427255,3,,1,-3,3,-1,1,3,5,4,5,1,5,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,SM,203,-1,0,0,0,0,0.5,0.0,SM vs. NSQ,positive,,,0,1,2_1,0,1,1,0,Value 3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,1
141215_1520,1,3,2,0.45228663,0.85083866,3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,20,,21.0,,0.0,0,-10,-10,0,0.0,,12,,1,-1,2,0.35240048,2,,1,-3,3,-3,1,3,15,4,15,1,15,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,SM,203,-3,0,0,0,0,0.5,0.0,SM vs. RAND,positive,,,0,1,2_1,0,1,1,0,Value 3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,1
141215_1520,9,3,4,0.70636618,0.84991258,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,,32.0,,,1,-10,-10,0,0.0,,24,,1,-1,2,0.50243622,3,,1,3,-3,-1,3,5,9,4,9,5,9,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,SM,RAND,203,-1,0,0,0,0,0.5,0.0,SM vs. RAND,positive,,,0,2,2_1,0,1,1,0,Value 3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,0
141215_1520,3,3,5,0.052103467,0.99497795,3,-10,-30,NSQ,RAND,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,23,,,34.0,0.0,0,-10,-10,0,0.0,,18,,1,-1,2,0.9252221,3,,1,3,-3,-3,3,5,12,4,12,5,12,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,RAND,203,-3,0,0,0,0,0.5,0.5,NSQ vs. RAND,positive,,,0,1,2_1,0,1,1,0,Value 3,0,,,0.0,1.0,symmetric,1,,1,,,3,,0
141215_1520,11,3,2,0.57222092,0.032780215,-3,-10,-30,RAND,RAND,1,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,30,,,0.0,17.0,0,-10,-10,1,-3.0,,11,,1,-1,2,0.34913486,2,,1,-3,-1,3,3,5,7,4,7,5,7,,,20,male,,1,Die Linke,,3,1,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,NSQ,203,-1,0,0,0,0,0.5,0.5,NSQ vs. RAND,negative,,,0,2,2_1,0,1,0,1,Value -3,0,,,0.0,1.0,symmetric,1,,1,,,3,,1
141215_1520,10,4,3,0.25201103,0.039776646,-3,3,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,20,0.0,37.0,,,0,-10,-10,1,-3.0,,23,,1,-1,2,0.43574175,3,,1,3,-3,3,2,4,13,4,13,2,13,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,SM,204,3,1,1,1,0,0.5,1.0,AGV vs. SM,negative,,,1,2,2_1,0,1,0,1,Value -3,0,0.0,1.0,,,symmetric,0,0.0,0,,,3,,0
141215_1520,6,4,2,0.91703475,0.83916336,3,3,3,AGV,AGV,2,,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,36.0,0.0,,,0,3,-3,1,3.0,,16,,1,-1,2,0.26913759,1,,1,3,3,-3,4,6,15,4,15,6,15,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,SM,AGV,204,3,1,1,1,0,0.5,1.0,AGV vs. SM,positive,1.0,1.0,1,1,2_1,0,1,1,0,Value 3,1,1.0,0.0,,,symmetric,1,1.0,0,,,3,,1
141215_1520,8,4,2,0.89767635,0.38776293,-1,3,-9,AGV,AGV,1,,,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,,0,32,35.0,,0.0,,0,-3,-3,0,0.0,,21,,1,-1,2,0.52818656,1,,1,-3,-1,-3,2,4,6,4,6,2,6,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,NSQ,204,-7,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,0.0,1.0,1,2,2_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1,1.0,1,,,1,,0
141215_1520,5,4,5,0.23434298,0.50619745,1,3,1,AGV,AGV,2,,,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,,1,35,30.0,,,,1,-1,-1,1,0.75,,12,,1,-1,2,0.93221378,2,,1,1,-1,-1,4,7,13,4,13,7,13,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,AGV,204,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,positive,0.0,1.0,1,1,2_1,0,1,1,0,Value 1,1,1.0,,0.0,,symmetric,1,1.0,1,,,1,,1
141215_1520,2,4,5,0.041418917,0.70186776,1,3,-30,AGV,AGV,2,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,0.0,,,34.0,0,-10,-10,1,1.0,,23,,1,-1,2,0.97984952,3,,1,3,1,-3,1,4,13,4,13,1,13,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,AGV,204,1,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,,,1,1,2_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1,1.0,1,,,1,,1
141215_1520,7,4,2,0.25819886,0.45510107,-1,1,3,AGV,AGV,1,,,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,30.0,,,,0,3,1,1,-0.875,,18,,1,-1,2,0.55719668,3,,1,3,3,-1,2,3,4,4,3,2,3,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,RAND,204,5,1,1,1,0,0.5,1.0,AGV vs. RAND,negative,1.0,1.0,1,2,2_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1,1.0,1,,,1,,0
141215_1520,4,4,3,0.65552199,0.79704291,3,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,,35.0,0.0,,1,-10,-10,1,3.0,,21,,1,-1,2,0.34446594,2,,1,3,1,-1,4,9,10,4,10,9,10,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,SM,204,3,1,1,1,0,0.5,1.0,SM vs. NSQ,positive,,,1,1,2_1,0,1,1,0,Value 3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,1
141215_1520,12,4,1,0.24543194,0.29306057,-1,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,,37.0,,,1,-10,-10,1,-1.0,,22,,1,-1,2,0.047791462,3,,1,-1,3,1,4,5,7,4,7,5,7,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,SM,NSQ,204,3,1,1,1,0,0.5,1.0,SM vs. NSQ,negative,,,1,2,2_1,0,1,0,1,Value -1,1,,1.0,0.0,,symmetric,1,1.0,1,,,1,,0
141215_1520,1,4,1,0.81023258,0.38709173,-1,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,,32.0,,0.0,0,-10,-10,0,0.0,,19,,1,-1,2,0.26774919,3,,1,-1,-3,-3,4,12,14,4,14,12,14,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,SM,204,-7,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,1,2_1,0,1,0,1,Value -1,1,,1.0,,0.0,symmetric,1,1.0,1,,,1,,1
141215_1520,9,4,3,0.49977535,0.037515178,-3,-10,-30,SM,SM,1,0,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,36,,37.0,,,0,-10,-10,0,0.0,,21,,1,-1,2,0.47506887,2,,1,1,-3,-1,2,4,15,4,15,2,15,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,SM,RAND,204,-3,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,2,2_1,0,1,0,1,Value -3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,0
141215_1520,3,4,4,0.73494911,0.025250679,-3,-10,-30,RAND,RAND,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,,0.0,31.0,1,-10,-10,1,-3.0,,21,,1,-1,2,0.76598191,1,,1,-3,1,-3,4,10,15,4,15,10,15,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,RAND,204,-5,0,0,0,0,0.5,0.5,NSQ vs. RAND,negative,,,1,1,2_1,0,1,0,1,Value -3,0,,,0.0,1.0,symmetric,1,,1,,,3,,0
141215_1520,11,4,3,0.86960632,0.13029335,-3,-10,-30,NSQ,RAND,2,-1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,26,,,36.0,0.0,1,-10,-10,0,0.0,,23,,1,-1,2,0.36898038,2,,1,-3,1,-3,4,9,11,4,11,9,11,,,19,male,,3,SPD,,7,3,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,NSQ,204,-5,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,2,2_1,0,1,0,1,Value -3,1,,,1.0,0.0,symmetric,1,,1,,,3,,1
141215_1520,6,5,4,0.41904253,0.99994051,3,3,-30,AGV,AGV,1,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,22,0.0,36.0,,,1,-10,-10,0,0.0,,23,,1,-1,2,0.51506734,3,,1,-1,3,-1,2,5,10,4,10,2,10,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,SM,AGV,205,1,1,1,0,0,0.5,0.0,AGV vs. SM,positive,,,1,1,2_1,0,1,1,0,Value 3,0,0.0,1.0,,,symmetric,0,0.0,0,,,3,,1
141215_1520,10,5,2,0.076628178,0.11450505,-3,-3,-30,AGV,AGV,1,,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,26,0.0,36.0,,,0,-10,-10,1,-3.0,,22,,1,-1,2,0.43054822,3,,1,-3,3,1,5,11,12,4,12,11,12,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,SM,205,1,1,1,1,0,0.5,1.0,AGV vs. SM,negative,,,1,2,2_1,0,1,0,1,Value -3,1,1.0,0.0,,,symmetric,1,1.0,0,,,3,,0
141215_1520,5,5,3,0.9038167,0.39548203,-1,3,-1,AGV,AGV,2,,,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,,0,35,29.0,,,,1,-1,1,0,0.0,,14,,1,-1,2,0.34948036,1,,1,1,-1,1,2,5,10,4,10,2,10,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,AGV,205,1,1,1,1,0,0.5,1.0,AGV vs. NSQ,negative,1.0,1.0,1,1,2_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1,1.0,1,,,1,,1
141215_1520,8,5,1,0.54357296,0.81943566,3,3,-1,AGV,AGV,1,,,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,,1,30,38.0,,0.0,,1,-1,-3,0,-0.125,,18,,1,-1,2,0.23127925,2,,1,3,-1,-3,5,7,14,4,14,7,14,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,NSQ,205,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,positive,1.0,1.0,1,2,2_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1,1.0,1,,,3,,0
141215_1520,2,5,2,0.2391163,0.26925579,-1,-1,-1,AGV,AGV,2,,,0.25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,20.0,,,0.0,0,3,-3,0,0.25,,15,,1,-1,2,0.3387979,3,,1,-1,3,-1,5,12,15,4,15,12,15,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,AGV,205,1,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,1.0,1.0,1,1,2_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1,1.0,1,,,1,,1
141215_1520,7,5,4,0.94029772,0.7508285,3,3,-3,AGV,AGV,1,,,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,,1,31,35.0,,,,0,-3,-3,0,0.0,,20,,1,-1,2,0.70837635,1,,1,3,-3,-1,5,14,15,4,15,14,15,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,AGV,RAND,205,-1,0,0,0,0,0.5,0.0,AGV vs. RAND,positive,1.0,1.0,1,2,2_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1,1.0,1,,,3,,0
141215_1520,4,5,4,0.4195216,0.31084338,-1,-10,-30,SM,SM,2,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,,31.0,0.0,,0,-10,-10,0,0.0,,18,,1,-1,2,0.63839674,2,,1,-3,3,-1,1,3,5,4,3,1,3,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,NSQ,SM,205,-1,0,0,0,0,0.5,0.0,SM vs. NSQ,negative,,,1,1,2_1,0,1,0,1,Value -1,1,,1.0,0.0,,symmetric,1,1.0,1,,,1,,1
141215_1520,12,5,1,0.71080095,0.80136716,3,-10,-30,SM,SM,1,1,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,,38.0,,,1,-10,-10,1,3.0,,24,,1,-1,2,0.045267787,1,,1,-1,3,1,4,5,7,4,7,4,7,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,SM,NSQ,205,3,1,1,1,0,0.5,1.0,SM vs. NSQ,positive,,,1,2,2_1,0,1,1,0,Value 3,1,,1.0,0.0,,symmetric,1,1.0,1,,,3,,0
141215_1520,9,5,4,0.93943191,0.02839716,-3,-10,-30,SM,SM,1,0,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,,36.0,,,1,-10,-10,0,0.0,,21,,1,-1,2,0.56686485,2,,1,3,-3,-1,3,5,9,4,9,3,9,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,SM,RAND,205,-1,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,2,2_1,0,1,0,1,Value -3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,0
141215_1520,1,5,3,0.10222232,0.21369068,-3,-10,-30,SM,SM,2,0,,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,18,,18.0,,0.0,1,-10,-10,1,-3.0,,3,,1,-1,2,0.51689231,2,,1,-3,1,3,5,9,11,4,11,9,11,,,24,male,,8,CDU/CSU,,8,6,,,,,,,,,,,,,,,2,symmetric,9,15,RAND,SM,205,1,1,1,1,0,0.5,1.0,SM vs. RAND,negative,,,1,1,2_1,0,1,0,1,Value -3,1,,1.0,,0.0,symmetric,1,1.0,1,,,3,,1
