session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted
150430_0958,4,8,2,.19349362,.43479195,-1,-10,-30,SM,NSQ,1,No,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,30,,32,0,,1,-10,-10,0,0,,20,,2,1,2,.17184706,2,,1,-1,-1,-1,8,10,11,4,11,10,11,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,NSQ,SM,608,-3,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,1,6_1,0,1,0,1,Value -1,0,,0,1,,Right-skewed,0,0,0,,1,1,0,1
150430_0958,10,8,4,.48522285,.23542102,-3,-10,-30,SM,SM,1,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,32,,34,,,0,-10,-10,0,0,,19,,2,1,2,.76099008,2,,1,-3,7,-3,1,6,8,4,6,1,6,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,SM,NSQ,608,1,1,1,0,0,.5,0,SM vs. NSQ,negative,,,1,2,6_1,0,1,0,1,Value -3,1,,1,0,,Right-skewed,1,1,0,,1,3,0,0
150430_0958,16,8,4,.59743601,.21184002,-3,-10,-30,SM,SM,1,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,28,,33,,0,1,-10,-10,0,0,,23,,2,1,2,.92001253,1,,1,-1,-3,1,4,8,11,4,11,4,11,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,SM,RAND,608,-3,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,3,6_1,1,0,0,1,Value -3,1,,1,,0,Right-skewed,1,1,0,,1,3,0,0
150430_0958,12,8,4,.49506947,.1939332,-3,-10,-30,SM,SM,2,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,21,,36,,0,0,-10,-10,0,0,,21,,2,1,2,.77982485,2,,1,1,-1,-3,1,3,8,4,3,1,3,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,RAND,SM,608,-3,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,2,6_1,0,1,0,1,Value -3,1,,1,,0,Right-skewed,1,1,1,,1,3,0,1
150430_0958,1,8,2,.63821733,.52977788,1,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,21,,29,,0,1,-10,-10,1,1,,15,,2,1,2,.51806849,1,,1,1,1,7,7,8,10,4,10,7,10,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,SM,RAND,608,9,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,1,6_1,0,1,1,0,Value 1,1,,1,,0,Right-skewed,1,1,1,,1,1,0,0
150430_0958,13,8,1,.57919711,.52902418,1,-10,-30,RAND,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,29,,,0,36,1,-10,-10,1,1,,21,,2,1,2,.29419822,3,96,1,1,-3,7,8,10,12,4,12,10,12,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,NSQ,RAND,608,5,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,1,3,6_1,1,0,1,0,Value 1,0,,,0,1,Right-skewed,1,1,0,,1,1,0,0
150430_0958,6,8,3,.55473959,.48301971,-1,-10,-30,RAND,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,31,,,0,34,1,-10,-10,1,-1,,18,,2,1,2,.80865365,3,,1,-1,-3,7,8,10,11,4,11,10,11,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,NSQ,RAND,608,3,1,1,0,0,.5,.5,NSQ vs. RAND,negative,,,1,1,6_1,0,1,0,1,Value -1,0,,,0,1,Right-skewed,1,1,1,,1,1,0,0
150430_0958,8,8,4,.81101108,.44468167,-1,-10,-30,NSQ,NSQ,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,33,,,36,0,0,-10,-10,0,0,,22,,2,1,2,.85381788,1,,1,-1,-1,-3,2,8,12,4,12,2,12,,,29,male,,6,Nichtwähler,,3,6,,-2,-1,-1,-1,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,RAND,NSQ,608,-5,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,2,6_1,0,1,0,1,Value -1,1,,,1,0,Right-skewed,0,0,1,,1,1,0,1
150430_0958,15,9,4,.69767696,.62207741,1,-10,-30,SM,AGV,1,Yes,1,0,,,,,-1,-1,-1,-1,-1,-1,,1,25,0,37,,,0,-10,-10,0,0,,22,,2,1,2,.95823252,2,,1,-3,-1,1,4,5,9,4,5,4,5,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,AGV,SM,609,-3,0,0,0,0,.5,0,AGV vs. SM,positive,,,1,3,6_1,1,0,1,0,Value 1,1,1,0,,,Right-skewed,1,1,0,1,1,1,0,0
150430_0958,9,9,2,.18537737,.31417066,-1,-3,5,AGV,SM,1,-1,0,.33000001,,,,,-1,-1,-1,-1,-1,-1,,0,35,29,0,,,1,7,1,1,-.67000002,,19,,2,1,2,.37017602,2,,1,7,1,-1,1,5,9,4,5,1,5,,,22,female,,6,CDU/CSU,,7,6,,-1,1,-1,-1,,,,,,,,,BWL,6,+7,9,24,SM,AGV,609,7,1,1,1,0,.5,1,AGV vs. SM,negative,0,1,1,2,6_1,0,1,0,1,Value -1,0,0,1,,,Right-skewed,0,0,0,,1,1,0,1
150430_0958,3,9,4,.70229936,.32239282,-1,-3,-1,AGV,SM,2,-1,0,-.079999998,,,,,1,-1,-1,-1,-1,-1,,0,35,18,0,,,0,1,1,0,-.079999998,,14,,2,1,2,.92091745,3,,1,1,1,-1,5,8,9,4,8,5,8,,,22,female,,6,CDU/CSU,,7,6,,-1,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,AGV,SM,609,1,1,1,1,0,.5,1,AGV vs. SM,negative,0,1,1,1,6_1,0,1,0,1,Value -1,0,0,1,,,Right-skewed,0,0,0,,1,1,0,0
150430_0958,17,9,1,.37153333,.67641795,1,-10,-30,NSQ,AGV,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,34,0,,38,,0,-10,-10,0,0,,22,,2,1,2,.0062098,2,,1,-1,1,-1,1,9,11,4,11,1,11,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,AGV,NSQ,609,-1,0,0,0,0,.5,0,AGV vs. NSQ,positive,,,1,3,6_1,1,0,1,0,Value 1,1,1,,0,,Right-skewed,1,1,0,,1,1,0,0
150430_0958,5,9,2,.28721634,.10679377,-3,-3,1,AGV,AGV,1,-1,0,.375,,,,,-1,-1,-1,-1,-1,-1,,0,35,34,,0,,0,7,-3,1,-2.625,,19,,2,1,2,.34744385,2,,1,7,-3,-3,2,6,9,4,6,2,6,,,22,female,,6,CDU/CSU,,7,6,,-1,-1,-1,1,,,,,,,,,BWL,6,+7,9,24,AGV,NSQ,609,1,1,1,0,0,.5,1,AGV vs. NSQ,negative,1,1,1,1,6_1,0,1,0,1,Value -3,1,1,,0,,Right-skewed,1,1,1,,1,3,0,0
150430_0958,11,9,4,.30267948,.91424334,7,7,3,AGV,AGV,2,-1,0,-.79000002,,,,,-1,-1,-1,-1,1,-1,,1,33,33,,0,,1,-1,-3,1,6.21,,22,,2,1,2,.91295177,2,,1,-1,7,-3,6,9,11,4,11,6,11,,,22,female,,6,CDU/CSU,,7,6,,-1,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,NSQ,AGV,609,3,1,1,0,0,.5,1,AGV vs. NSQ,positive,1,1,1,2,6_1,0,1,1,0,Value 7,1,1,,0,,Right-skewed,1,1,1,,1,7,0,1
150430_0958,14,9,1,.20476818,.67915469,1,1,9,AGV,AGV,2,-1,0,.41999999,,,,,-1,-1,-1,-1,-1,-1,,1,31,35,,,0,0,7,1,1,1.42,,21,,2,1,2,.57194096,3,,1,7,1,1,5,6,9,4,6,5,6,,,22,female,,6,CDU/CSU,,7,6,,-1,1,-1,-1,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,609,9,1,1,1,0,.5,1,AGV vs. RAND,positive,1,1,1,3,6_1,1,0,1,0,Value 1,1,1,,,0,Right-skewed,1,1,0,,1,1,0,1
150430_0958,7,9,3,.76972979,.68290573,1,1,-5,AGV,AGV,1,-1,0,.079999998,,,,,-1,-1,-1,-1,-1,1,,1,35,31,,,,1,-3,-3,0,.079999998,,17,,2,1,2,.6119231,1,,1,-1,-3,1,3,7,9,4,7,3,7,,,22,female,,6,CDU/CSU,,7,6,,-1,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,AGV,RAND,609,-3,0,0,0,0,.5,0,AGV vs. RAND,positive,1,1,1,2,6_1,0,1,1,0,Value 1,1,1,,,0,Right-skewed,1,1,1,,1,1,0,0
150430_0958,2,9,1,.94286841,.64222217,1,1,-1,AGV,AGV,2,-1,0,.039999999,,,,,-1,-1,1,-1,-1,-1,,1,32,29,,,0,1,-3,1,0,.039999999,,20,,2,1,2,.11349057,1,,1,-3,-3,1,4,7,9,4,7,4,7,,,22,female,,6,CDU/CSU,,7,6,,-1,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,609,-5,0,0,0,0,.5,0,AGV vs. RAND,positive,1,1,1,1,6_1,0,1,1,0,Value 1,1,1,,,0,Right-skewed,1,1,1,,1,1,0,1
150430_0958,18,9,1,.27854896,.14923562,-3,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,33,,0,38,,0,-10,-10,0,0,9,24,,2,1,2,.088490427,2,,1,7,-3,-1,6,9,12,4,12,6,12,2,24,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,NSQ,SM,609,3,1,1,0,0,.5,0,SM vs. NSQ,negative,,,1,3,6_1,1,0,0,1,Value -3,0,,0,1,,Right-skewed,0,0,0,,1,3,0,1
150430_0958,10,9,1,.57579225,.95712572,7,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,36,,35,,,0,-10,-10,1,7,,22,,2,1,2,.17219333,2,,1,7,1,-3,9,10,12,4,12,10,12,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,SM,NSQ,609,5,1,1,1,0,.5,1,SM vs. NSQ,positive,,,1,2,6_1,0,1,1,0,Value 7,1,,1,0,,Right-skewed,1,1,1,,1,7,0,0
150430_0958,4,9,4,.05537919,.87834096,7,-10,-30,NSQ,SM,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,35,,0,28,,0,-10,-10,0,0,,21,,2,1,2,.86338556,3,,1,7,-3,7,2,7,9,4,7,2,7,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,NSQ,SM,609,11,1,1,1,0,.5,1,SM vs. NSQ,positive,,,1,1,6_1,0,1,1,0,Value 7,1,,1,0,,Right-skewed,1,1,1,,1,7,0,1
150430_0958,16,9,3,.75734293,.78629458,7,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,35,,36,,0,0,-10,-10,1,7,,24,,2,1,2,.60698432,2,,1,-1,1,7,3,7,9,4,7,3,7,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,SM,RAND,609,7,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,3,6_1,1,0,1,0,Value 7,1,,1,,0,Right-skewed,1,1,0,,1,7,1,0
150430_0958,1,9,1,.19549662,.84051514,7,-10,-30,SM,SM,1,Yes,1,0,,,,,-1,-1,-1,-1,-1,-1,,1,29,,28,,0,1,-10,-10,0,0,,21,,2,1,2,.42716309,3,,1,-3,7,-3,4,9,11,4,11,4,11,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,SM,RAND,609,1,1,1,0,0,.5,0,SM vs. RAND,positive,,,1,1,6_1,0,1,1,0,Value 7,1,,1,,0,Right-skewed,1,1,1,,1,7,0,0
150430_0958,12,9,3,.58112532,.27681273,-1,-10,-30,SM,SM,2,No,2,0,,,,,-1,-1,-1,-1,-1,-1,,0,34,,34,,0,0,-10,-10,1,-1,,19,,2,1,2,.67432511,2,,1,7,-1,1,4,9,12,4,12,4,12,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,RAND,SM,609,7,1,1,1,0,.5,1,SM vs. RAND,negative,,,1,2,6_1,0,1,0,1,Value -1,1,,1,,0,Right-skewed,1,1,1,,1,1,0,1
150430_0958,13,9,2,.16090521,.050975107,-3,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,31,,,37,0,0,-10,-10,0,0,,23,,2,1,2,.44001523,2,89,1,-3,1,-3,3,7,9,4,7,3,7,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,NSQ,RAND,609,-5,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,3,6_1,1,0,0,1,Value -3,1,,,1,0,Right-skewed,0,0,0,,1,3,0,0
150430_0958,8,9,2,.51272619,.58946699,1,-10,-30,RAND,RAND,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,36,,,0,35,1,-10,-10,1,1,,24,,2,1,2,.45325148,1,,1,1,7,1,3,4,9,4,4,3,4,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,RAND,NSQ,609,9,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,1,2,6_1,0,1,1,0,Value 1,0,,,0,1,Right-skewed,1,1,1,,1,1,0,1
150430_0958,6,9,4,.025726233,.90172434,7,-10,-30,RAND,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,35,,,0,38,1,-10,-10,0,0,,24,,2,1,2,.97570586,3,,1,-3,7,-3,4,9,12,4,12,4,12,,,22,female,,6,CDU/CSU,,7,6,,-2,-1,-1,-1,,,,,,,,,BWL,6,+7,9,24,NSQ,RAND,609,1,1,1,0,0,.5,.5,NSQ vs. RAND,positive,,,1,1,6_1,0,1,1,0,Value 7,0,,,0,1,Right-skewed,1,1,1,,1,7,0,0
150430_0958,15,10,3,.67830873,.6786626,1,7,1,AGV,AGV,1,-1,0,-.75,,,,,-1,-1,-1,-1,-1,1,,1,31,21,0,,,1,-3,-3,1,.25,,9,,2,1,2,.62891024,1,,1,-1,-3,1,1,6,10,4,6,1,6,,,21,female,,7,CDU/CSU,,2,6,,-1,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,SM,610,-3,0,0,0,0,.5,0,AGV vs. SM,positive,0,1,1,3,6_1,1,0,1,0,Value 1,1,1,0,,,Right-skewed,1,1,0,1,1,1,0,0
150430_0958,3,10,1,.6511848,.70492363,1,-10,-30,SM,SM,2,Yes,3,0,,,,,-1,-1,-1,-1,-1,-1,,1,31,0,24,,,1,-10,-10,1,1,,18,,2,1,2,.25512609,1,,1,1,7,1,1,6,10,4,6,1,6,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,SM,610,9,1,1,1,0,.5,1,AGV vs. SM,positive,,,1,1,6_1,0,1,1,0,Value 1,0,0,1,,,Right-skewed,0,0,0,,1,1,0,0
150430_0958,9,10,3,.92520398,.39934075,-1,-10,-30,SM,SM,1,No,2,0,,,,,-1,-1,-1,-1,-1,-1,,0,35,0,28,,,0,-10,-10,1,-1,,17,,2,1,2,.4797236,1,,1,7,1,-1,3,8,10,4,8,3,8,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,SM,AGV,610,7,1,1,1,0,.5,1,AGV vs. SM,negative,,,1,2,6_1,0,1,0,1,Value -1,0,0,1,,,Right-skewed,0,0,0,,1,1,0,1
150430_0958,17,10,4,.5495013,.026996557,-3,-10,-30,NSQ,NSQ,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,31,0,,34,,1,-10,-10,0,0,,22,,2,1,2,.99228251,1,,1,-3,-1,-3,2,4,10,4,4,2,4,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,NSQ,610,-7,0,0,0,0,.5,0,AGV vs. NSQ,negative,,,1,3,6_1,1,0,0,1,Value -3,0,0,,1,,Right-skewed,0,0,0,,1,3,0,0
150430_0958,11,10,2,.68812037,.7205165,1,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,34,0,,35,,0,-10,-10,0,0,,21,,2,1,2,.36538562,1,,1,-3,1,1,1,3,10,4,3,1,3,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,NSQ,AGV,610,-1,0,0,1,0,.5,0,AGV vs. NSQ,positive,,,1,2,6_1,0,1,1,0,Value 1,0,0,,1,,Right-skewed,0,0,0,,1,1,0,1
150430_0958,5,10,3,.90649283,.47683045,-1,-3,1,AGV,AGV,1,-1,0,.375,,,,,-1,-1,-1,-1,-1,-1,,0,34,25,,0,,1,-3,7,1,-.625,,8,,2,1,2,.63958466,1,,1,-1,7,-1,5,7,10,4,7,5,7,,,21,female,,7,CDU/CSU,,2,6,,-1,-1,-1,1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,NSQ,610,5,1,1,0,0,.5,1,AGV vs. NSQ,negative,0,1,1,1,6_1,0,1,0,1,Value -1,1,1,,0,,Right-skewed,1,1,0,,1,1,0,0
150430_0958,14,10,2,.2574138,.060935065,-3,-10,-30,RAND,AGV,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,24,0,,,38,0,-10,-10,0,0,,18,,2,1,2,.66000843,2,,1,-3,-3,-3,7,8,10,4,8,7,8,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,RAND,AGV,610,-9,0,0,0,0,.5,0,AGV vs. RAND,negative,,,1,3,6_1,1,0,0,1,Value -3,1,1,,,0,Right-skewed,1,1,0,,1,3,0,1
150430_0958,2,10,2,.38465092,.59459734,1,7,21,AGV,AGV,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,30,25,,,0,1,7,7,1,1,,3,,2,1,2,.40279526,3,,1,7,7,1,2,3,10,4,3,2,3,,,21,female,,7,CDU/CSU,,2,6,,1,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,RAND,AGV,610,15,1,1,1,0,.5,1,AGV vs. RAND,positive,0,1,1,1,6_1,0,1,1,0,Value 1,1,1,,,0,Right-skewed,1,1,1,,1,1,0,1
150430_0958,7,10,4,.31499854,.24659096,-3,-3,11,AGV,AGV,1,-1,0,.75,,,,,-1,-1,-1,-1,-1,-1,,0,34,25,,,,1,7,7,1,-2.25,,12,,2,1,2,.97317803,3,,1,1,7,-3,1,8,10,4,8,1,8,,,21,female,,7,CDU/CSU,,2,6,,1,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,RAND,610,5,1,1,1,0,.5,1,AGV vs. RAND,negative,1,1,1,2,6_1,0,1,0,1,Value -3,1,1,,,0,Right-skewed,1,1,1,,1,3,0,0
150430_0958,18,10,2,.42655733,.29764917,-1,-10,-30,NSQ,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,35,,0,38,,0,-10,-10,0,0,9,24,,2,1,2,.48087645,2,,1,-3,7,-1,2,5,10,4,5,2,5,2,15,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,NSQ,SM,610,3,1,1,0,0,.5,0,SM vs. NSQ,negative,,,1,3,6_1,1,0,0,1,Value -1,0,,0,1,,Right-skewed,0,0,0,,1,1,0,1
150430_0958,10,10,1,.53853267,.68061471,1,-10,-30,SM,NSQ,2,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,29,,33,,,0,-10,-10,1,1,,17,,2,1,2,.15854783,3,,1,7,1,-3,9,10,12,4,12,9,12,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,SM,NSQ,610,5,1,1,1,0,.5,0,SM vs. NSQ,positive,,,1,2,6_1,0,1,1,0,Value 1,0,,0,1,,Right-skewed,0,0,0,,1,1,0,0
150430_0958,4,10,2,.95421338,.28592181,-1,-10,-30,SM,SM,2,No,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,31,,28,0,,1,-10,-10,0,0,,18,,2,1,2,.20971283,1,,1,-1,-1,-1,8,10,11,4,11,8,11,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,NSQ,SM,610,-3,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,1,6_1,0,1,0,1,Value -1,1,,1,0,,Right-skewed,1,1,0,,1,1,0,1
150430_0958,16,10,1,.66266096,.78710914,7,-10,-30,RAND,SM,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,31,,0,,34,0,-10,-10,0,0,,24,,2,1,2,.39100596,2,,1,7,7,1,2,10,12,4,12,2,12,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,SM,RAND,610,15,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,3,6_1,1,0,1,0,Value 7,1,,1,,0,Right-skewed,1,1,0,,1,7,1,0
150430_0958,12,10,2,.87213105,.24675889,-3,-10,-30,SM,SM,2,No,1,0,,,,,-1,-1,-1,-1,-1,-1,,0,36,,30,,0,1,-10,-10,0,0,,21,,2,1,2,.39154994,1,,1,-3,1,-3,2,7,10,4,7,2,7,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,RAND,SM,610,-5,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,2,6_1,0,1,0,1,Value -3,1,,1,,0,Right-skewed,1,1,1,,1,3,0,1
150430_0958,1,10,2,.53540105,.89424455,7,-10,-30,SM,SM,1,Yes,2,0,,,,,-1,-1,-1,-1,-1,-1,,1,28,,15,,0,1,-10,-10,1,7,,17,,2,1,2,.47146007,2,,1,1,1,7,7,8,10,4,8,7,8,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,SM,RAND,610,9,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,1,6_1,0,1,1,0,Value 7,1,,1,,0,Right-skewed,1,1,1,,1,7,0,0
150430_0958,13,10,1,.67469174,.064742267,-3,-10,-30,RAND,NSQ,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,35,,,0,34,1,-10,-10,1,-3,,21,,2,1,2,.19028367,2,101,1,1,-3,7,8,10,12,4,12,8,12,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,NSQ,RAND,610,5,1,1,1,0,.5,0,NSQ vs. RAND,negative,,,1,3,6_1,1,0,0,1,Value -3,1,,,1,0,Right-skewed,0,0,0,,1,3,0,0
150430_0958,6,10,3,.9709217,.17598204,-3,-10,-30,RAND,RAND,2,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,0,23,,,0,33,1,-10,-10,1,-3,,20,,2,1,2,.70403838,1,,1,-1,-3,7,8,10,11,4,11,8,11,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,NSQ,RAND,610,3,1,1,0,0,.5,.5,NSQ vs. RAND,negative,,,1,1,6_1,0,1,0,1,Value -3,0,,,0,1,Right-skewed,1,1,1,,1,3,0,0
150430_0958,8,10,1,.17548907,.89580292,7,-10,-30,RAND,RAND,1,-1,0,0,,,,,-1,-1,-1,-1,-1,-1,,1,27,,,0,38,0,-10,-10,1,7,,23,,2,1,2,.11227592,2,,1,-1,7,7,1,6,10,4,6,1,6,,,21,female,,7,CDU/CSU,,2,6,,-2,-1,-1,-1,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,RAND,NSQ,610,13,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,1,2,6_1,0,1,1,0,Value 7,0,,,0,1,Right-skewed,1,1,1,,1,7,0,1
